id,country_id,league_id,season,stage,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA
3126,1729,1729,2011/2012,32,8472,8586,0,0,3.3,3.4,2.2,3.25,3.4,2.25,2.8,3.2,2.3,3.1,3.3,2.3,3.4,3.2,2.2,3.4,3.5,2.25
3127,1729,1729,2011/2012,32,10003,10261,0,2,2.4,3.4,2.88,2.45,3.3,2.95,2.4,3.2,2.7,2.4,3.3,2.88,2.4,3.2,3,2.4,3.4,3.13
3128,1729,1729,2011/2012,32,8659,8655,3,0,1.91,3.6,4,1.95,3.3,3.9,2,3.3,3.3,2,3.4,3.75,2,3.2,4,1.95,3.5,4.2
3129,1729,1729,2011/2012,33,10252,10194,1,1,2.2,3.3,3.4,2.15,3.2,3.4,2.2,3.1,3.1,2.3,3.2,3.2,2.25,3.1,3.4,2.25,3.25,3.5
3130,1729,1729,2011/2012,33,8655,8650,2,3,3.5,3.4,2.1,3.6,3.4,2.1,3.2,3.2,2.1,3.6,3.3,2.1,3.2,3.2,2,3.7,3.4,2.15
3131,1729,1729,2011/2012,33,8668,8472,4,0,1.83,3.5,4.5,1.91,3.25,4.2,1.95,3.3,3.5,1.91,3.3,4.2,1.83,3.3,4.6,1.87,3.6,4.5
3132,1729,1729,2011/2012,33,9879,8455,1,1,3.5,3.4,2.1,3.4,3.3,2.1,3.1,3.3,2.1,3.6,3.3,2.1,3.4,3.2,2.2,3.5,3.4,2.25
3133,1729,1729,2011/2012,33,8456,8659,4,0,1.25,5.5,13,1.22,5.75,12.5,1.2,5.5,12,1.22,6,13,1.25,5,15,1.25,6.25,15
3134,1729,1729,2011/2012,33,10261,8559,2,0,1.53,4.2,6,1.53,4,6,1.55,3.9,5,1.62,3.75,6,1.53,4,6,1.55,4.3,6.5
3135,1729,1729,2011/2012,33,10172,10003,3,0,2.1,3.4,3.5,2.15,3.3,3.3,2,3.3,3.3,2.15,3.3,3.4,2.15,3.3,3.4,2.15,3.4,3.6
3136,1729,1729,2011/2012,33,8586,9850,1,2,1.29,5.5,11,1.3,5.25,9,1.35,4.5,7.3,1.36,4.5,10,1.3,5.5,9,1.3,5.75,11
3137,1729,1729,2011/2012,33,8528,10260,1,0,9,4.75,1.36,9,4.6,1.35,7.3,4.5,1.35,9,5,1.33,9,4.5,1.36,10,4.8,1.4
3138,1729,1729,2011/2012,33,8602,9825,0,3,7,4.5,1.44,6.75,4.4,1.48,6.5,3.9,1.45,6.5,4.5,1.44,7,4,1.5,7,4.6,1.45
3139,1729,1729,2011/2012,34,9825,8528,1,2,1.25,6,12,1.26,5.25,11.5,1.3,4.8,8.5,1.2,5.5,11,1.29,5,11,1.29,6,12
3140,1729,1729,2011/2012,34,8559,8586,1,4,4,3.6,1.91,3.9,3.6,1.87,3.5,3.3,1.95,3.75,3.4,2,4,3.75,1.85,4,3.7,1.95
3141,1729,1729,2011/2012,34,8455,10261,0,2,1.5,4.33,6.5,1.48,4.25,6.25,1.5,3.9,5.5,1.53,3.8,6.5,1.53,4,6,1.53,4.5,6.5
3142,1729,1729,2011/2012,34,8650,9879,0,1,1.62,4,5.5,1.62,3.9,5,1.55,3.7,5.4,1.62,3.6,6,1.6,4,5.5,1.62,4.1,6
3143,1729,1729,2011/2012,34,10260,10252,4,0,1.22,6.5,13,1.22,5.75,13,1.25,5,10,1.22,6,12,1.25,5.5,12,1.22,6.5,15
3144,1729,1729,2011/2012,34,9850,8456,1,6,6,4.2,1.53,6.25,4.2,1.53,5.4,3.7,1.55,6,3.75,1.57,5.5,4,1.57,7,4.3,1.55
3145,1729,1729,2011/2012,34,10194,8668,1,1,2.75,3.25,2.6,2.75,3.25,2.5,2.55,3.2,2.55,2.7,3.2,2.62,2.75,3.2,2.6,2.88,3.3,2.63
3146,1729,1729,2011/2012,34,8472,8602,0,0,1.5,4.2,6.5,1.48,4.2,6.5,1.55,3.7,5.4,1.53,3.75,6,1.55,3.75,6.5,1.55,4.4,6.5
3147,1729,1729,2011/2012,34,10003,8655,3,0,1.91,3.5,4,2,3.3,3.75,2.1,3.2,3.2,2,3.3,3.3,2.05,3.4,3.5,2,3.6,4
3148,1729,1729,2011/2012,34,8659,10172,1,0,2.1,3.4,3.5,2.2,3.3,3.4,2.1,3.2,3.2,2.05,3.4,3.5,2.25,3.2,3.3,2.25,3.3,3.6
3149,1729,1729,2011/2012,35,9825,8455,0,0,2,3.6,3.6,1.95,3.6,3.9,1.9,3.4,3.6,2,3.5,3.6,2,3.5,3.6,2,3.7,3.8
3150,1729,1729,2011/2012,35,10252,8472,0,0,2.3,3.3,3.2,2.3,3.2,3.1,2.2,3.1,3.1,2.25,3.3,3,2.4,3.2,3,2.38,3.3,3.3
3151,1729,1729,2011/2012,35,8655,9850,2,0,2.1,3.4,3.5,2.05,3.4,3.5,2,3.3,3.3,2,3.5,3.6,2.1,3.4,3.4,2.1,3.6,3.6
3152,1729,1729,2011/2012,35,8559,10003,1,1,2.2,3.3,3.4,2.15,3.2,3.4,1.9,3.3,3.7,2.05,3.4,3.5,2.25,3.4,3.1,2.3,3.3,3.5
3153,1729,1729,2011/2012,35,9879,8528,2,1,1.91,3.6,4,1.83,3.7,4.25,1.85,3.2,4,1.91,3.4,4,1.91,3.5,4,1.95,3.6,4.33
3154,1729,1729,2011/2012,35,8650,8659,0,1,1.44,4.33,7.5,1.44,4.33,7,1.47,3.8,6.5,1.44,4.33,7,1.44,4.2,7.5,1.45,4.75,8
3155,1729,1729,2011/2012,35,10260,8668,4,4,1.3,5,11,1.3,5,10,1.25,5,10,1.29,5,11,1.3,5,11,1.33,5.4,11
3156,1729,1729,2011/2012,35,10261,10194,3,0,1.67,3.75,5.5,1.67,3.8,5.25,1.55,3.7,5.4,1.62,3.75,5,1.7,3.6,5,1.73,3.8,5.5
3157,1729,1729,2011/2012,35,10172,8586,1,0,4,3.6,1.91,3.9,3.6,1.95,3.7,3.3,1.9,3.75,3.5,1.95,3.8,3.5,1.95,4.1,3.6,2
3158,1729,1729,2011/2012,35,8602,8456,0,2,12,6.5,1.22,12,6,1.22,9,5,1.27,12,6,1.22,12,6,1.22,13,7,1.22
3159,1729,1729,2011/2012,36,8455,10172,6,1,1.4,4.5,8.5,1.38,4.5,8,1.33,4.6,7.8,1.36,4.5,9,1.33,5,8.5,1.4,5,8.5
3160,1729,1729,2011/2012,36,8668,9879,4,0,1.83,3.5,4.5,1.8,3.4,4.5,1.8,3.4,4,1.83,3.4,4.5,1.8,3.5,4.6,1.83,3.6,4.8
3161,1729,1729,2011/2012,36,8456,10260,1,0,2.1,3.5,3.4,2.15,3.4,3.4,2.25,3.2,3.2,2.2,3.3,3.25,2.2,3.3,3.25,2.15,3.6,3.5
3162,1729,1729,2011/2012,36,9850,8650,0,3,3.8,3.4,2,3.7,3.5,1.95,3.1,3.3,2.1,3.6,3.5,2,3.6,3.5,2,4,3.6,2
3163,1729,1729,2011/2012,36,10194,9825,1,1,4.33,3.6,1.83,4.2,3.6,1.87,4,3.4,1.8,4.33,3.25,1.91,4,3.5,1.91,4.4,3.7,1.87
3164,1729,1729,2011/2012,36,8472,8559,2,2,2,3.5,3.75,1.95,3.3,3.9,2.05,3.15,3.35,1.91,3.4,4,1.91,3.4,4,2,3.6,4
3165,1729,1729,2011/2012,36,10003,8602,4,4,1.53,4,6.5,1.55,3.9,6,1.6,3.6,5,1.57,3.6,6.5,1.53,4,6,1.55,4.3,7
3166,1729,1729,2011/2012,36,8586,8655,2,0,1.36,5,8,1.4,4.6,7.25,1.4,4.1,7,1.4,4.5,8,1.4,5,6.5,1.4,5,9
3167,1729,1729,2011/2012,36,8659,10252,0,0,2.1,3.4,3.5,2.1,3.3,3.4,2.2,3.2,3,2.1,3.25,3.5,2.1,3.4,3.4,2.1,3.5,3.75
3168,1729,1729,2011/2012,36,8528,10261,4,0,2.8,3.4,2.5,2.9,3.4,2.45,2.7,3.2,2.4,2.88,3.3,2.4,2.8,3.3,2.5,2.8,3.5,2.5
3169,1729,1729,2011/2012,37,9825,9850,3,3,1.22,6.5,12,1.2,6.25,13,1.15,6.2,14,1.25,5.5,12,1.25,5,15,1.25,6.5,15
3170,1729,1729,2011/2012,37,10252,8586,1,1,4.2,3.75,1.83,4.25,3.6,1.8,4,3.4,1.8,4,3.4,1.91,4.33,3.2,1.91,4.33,3.75,1.91
3171,1729,1729,2011/2012,37,8655,8528,0,1,2.4,3.5,2.88,2.45,3.4,2.75,2.4,3.2,2.7,2.5,3.3,2.75,2.5,3.1,2.9,2.5,3.5,2.9
3172,1729,1729,2011/2012,37,8559,8659,2,2,2,3.5,3.75,2,3.4,3.6,1.85,3.4,3.8,2,3.5,3.6,2.1,3.1,3.75,2.1,3.6,3.75
3173,1729,1729,2011/2012,37,9879,8472,2,1,1.83,3.6,4.33,1.83,3.5,4.2,1.8,3.4,4,1.83,3.5,4,1.91,3.2,4.33,1.9,3.6,4.5
3174,1729,1729,2011/2012,37,8650,8455,4,1,2.1,3.5,3.4,2.1,3.4,3.3,2.25,3.3,2.8,2.2,3.4,3.2,2.15,3.2,3.5,2.2,3.6,3.4
3175,1729,1729,2011/2012,37,10260,10003,2,0,1.17,7,17,1.18,6.5,14.5,1.12,7,14,1.17,7,15,1.2,5.5,19,1.18,7.5,17
3176,1729,1729,2011/2012,37,10261,8456,0,2,5,4,1.67,5,4,1.62,5,3.6,1.6,5,4,1.62,4.5,3.75,1.73,5,4.1,1.73
3177,1729,1729,2011/2012,37,10172,10194,1,0,1.83,3.75,4.2,1.83,3.5,4.2,1.75,3.4,4.3,1.91,3.4,4,1.91,3.2,4.33,1.91,3.7,4.4
3178,1729,1729,2011/2012,37,8602,8668,0,0,5,3.75,1.7,4.75,3.7,1.7,4.3,3.4,1.75,4.5,3.5,1.73,5,3.5,1.73,5,4,1.75
3179,1729,1729,2011/2012,38,8455,8655,2,1,1.3,5.5,10,1.28,5.5,9.25,1.35,4.5,7.3,1.3,5,9,1.3,5,11,1.3,6,11
3180,1729,1729,2011/2012,38,8668,10261,3,1,2.2,3.5,3.2,2.15,3.5,3.1,2.3,3.2,2.8,2.25,3.5,3,2.2,3.3,3.3,2.2,3.6,3.4
3181,1729,1729,2011/2012,38,8456,10172,3,2,1.13,9,19,1.12,8.75,16,1.12,7,14,1.14,7,17,1.14,7,21,1.14,9.5,21
3182,1729,1729,2011/2012,38,9850,10252,2,0,2.2,3.4,3.25,2.15,3.4,3.2,2.1,3.2,3.2,2.25,3.4,3,2.25,3.2,3.3,2.2,3.6,3.3
3183,1729,1729,2011/2012,38,10194,8559,2,2,2.38,3.5,2.88,2.4,3.4,2.75,2.5,3.35,2.5,2.38,3.4,2.75,2.4,3.3,2.9,2.45,3.6,2.8
3184,1729,1729,2011/2012,38,8472,10260,0,1,7,4.5,1.44,6.75,4.6,1.42,6,4,1.47,7.5,4.5,1.4,7,4.33,1.44,8,4.8,1.44
3185,1729,1729,2011/2012,38,10003,8650,1,0,3.4,3.5,2.1,3.3,3.6,2.05,3,3.2,2.2,3.4,3.4,2,3.4,3.3,2.15,3.6,3.6,2.1
3186,1729,1729,2011/2012,38,8586,9879,2,0,1.4,4.5,8.5,1.4,4.4,7.75,1.37,4.4,7.3,1.4,4.5,7.5,1.4,4.2,9,1.4,5,9
3187,1729,1729,2011/2012,38,8659,9825,2,3,5,4,1.67,5,4,1.62,5.4,3.6,1.57,4.5,3.75,1.7,5,3.6,1.7,5.25,4.2,1.67
3188,1729,1729,2011/2012,38,8528,8602,3,2,1.57,4,6,1.6,3.6,6,1.6,3.6,5,1.57,3.75,6,1.62,3.6,6,1.57,4.3,6
3189,1729,1729,2011/2012,4,9825,10003,1,0,1.36,4.75,9,1.33,4.75,9.25,1.35,4.5,7.3,1.33,5,9,1.36,4.8,8.5,1.36,5,10
3190,1729,1729,2011/2012,4,8559,10260,0,5,9,4.5,1.4,8,4.3,1.4,7,4.1,1.4,8,4.5,1.4,7,4.4,1.44,9,4.75,1.4
3191,1729,1729,2011/2012,4,8668,10252,2,2,2,3.4,3.8,2.1,3.25,3.75,1.9,3.3,3.7,2,3.3,3.8,2,3.3,3.8,2.1,3.25,4
3192,1729,1729,2011/2012,4,9879,8655,1,1,1.67,3.6,5.5,1.65,3.4,5.75,1.75,3.4,4.3,1.73,3.3,5.5,1.67,3.6,5.5,1.7,3.75,6
3193,1729,1729,2011/2012,4,8456,8528,3,0,1.17,7,17,1.14,7,20,1.22,5.3,11,1.17,7,17,1.18,6.5,17,1.18,7.5,19
3194,1729,1729,2011/2012,4,9850,8659,0,1,2.5,3.25,2.88,2.45,3.25,2.8,2.4,3.2,2.7,2.5,3.3,2.8,2.5,3.3,2.8,2.6,3.4,2.88
3195,1729,1729,2011/2012,4,10172,10261,0,0,2.4,3.25,3,2.45,3.3,2.95,2.5,3.3,2.5,2.38,3.25,3,2.4,3.2,3,2.5,3.25,3.12
3196,1729,1729,2011/2012,4,10194,8650,1,0,3.25,3.3,2.25,3.4,3.25,2.25,3.2,3.2,2.1,3.4,3.25,2.2,3.3,3.2,2.25,3.5,3.3,2.25
3197,1729,1729,2011/2012,4,8472,8455,1,2,5,3.75,1.7,5.5,3.6,1.65,5,3.6,1.6,5,3.6,1.7,5,3.6,1.7,5.4,3.75,1.73
3198,1729,1729,2011/2012,4,8602,8586,0,2,3,3.25,2.4,2.85,3.4,2.45,2.7,3.2,2.4,2.88,3.3,2.4,2.9,3.3,2.45,3.12,3.25,2.4
3199,1729,1729,2011/2012,5,10252,10261,1,1,1.91,3.4,4.2,1.9,3.4,4,2,3.3,3.3,2,3.2,4,2,3.1,4.2,1.95,3.5,4.33
3200,1729,1729,2011/2012,5,8655,9825,4,3,4.2,3.4,1.91,4.5,3.4,1.88,4,3.4,1.8,4.33,3.3,1.91,4.2,3.25,1.91,4.6,3.5,1.8
3201,1729,1729,2011/2012,5,8559,9850,1,2,1.8,3.6,4.6,1.75,3.45,4.75,1.75,3.4,4.3,1.73,3.6,5,1.83,3.1,5,1.8,3.6,5
3202,1729,1729,2011/2012,5,8668,8528,3,1,1.5,4,7,1.53,3.75,6.5,1.6,3.6,5,1.57,3.6,7,1.53,3.6,7.5,1.53,4,8
3203,1729,1729,2011/2012,5,9879,8456,2,2,6.5,3.8,1.57,6.5,3.75,1.53,5.4,3.7,1.55,6.5,3.75,1.57,6,3.6,1.62,6.5,4,1.57
3204,1729,1729,2011/2012,5,10260,8455,3,1,1.83,3.5,4.5,1.85,3.5,4.5,1.8,3.4,4,1.83,3.5,4.5,1.85,3.3,4.5,1.85,3.6,4.6
3205,1729,1729,2011/2012,5,8472,10194,4,0,2.4,3.2,3.1,2.4,3.15,2.95,2.4,3.2,2.7,2.4,3.25,3,2.38,3.1,3.1,2.38,3.25,3.3
3206,1729,1729,2011/2012,5,10003,8659,3,0,2.63,3.2,2.75,2.6,3.25,2.8,2.5,3.2,2.6,2.6,3.2,2.8,2.8,2.9,2.8,2.75,3.3,2.75
3207,1729,1729,2011/2012,5,8586,8650,4,0,2.63,3.4,2.63,2.7,3.25,2.7,2.4,3.3,2.65,2.62,3.2,2.75,2.7,3,2.8,2.62,3.4,2.75
3208,1729,1729,2011/2012,5,8602,10172,0,3,1.91,3.4,4.2,1.9,3.35,4,1.9,3.3,3.7,1.91,3.5,4,1.95,3.2,4.2,1.95,3.5,4.33
3209,1729,1729,2011/2012,6,9825,8559,3,0,1.44,4.5,7,1.45,4.33,7.75,1.45,3.9,6.5,1.44,4.33,7.5,1.44,4.2,7.5,1.44,4.6,8.5
3210,1729,1729,2011/2012,6,8455,10003,4,1,1.2,6.5,15,1.2,6.25,13,1.18,5.8,13,1.17,7,19,1.22,5.5,15,1.2,7,19
3211,1729,1729,2011/2012,6,8650,8602,2,1,1.36,4.5,10,1.35,4.6,9,1.37,4.3,7.2,1.4,4.33,9,1.4,4.5,8,1.4,4.75,10
3212,1729,1729,2011/2012,6,8456,8668,2,0,1.44,4.33,7.5,1.4,4.4,7.75,1.4,4.1,7,1.44,4.33,7.5,1.44,4,8.5,1.44,4.5,8.5
3213,1729,1729,2011/2012,6,10261,8655,3,1,1.83,3.5,4.5,1.8,3.4,4.5,1.9,3.3,3.7,1.91,3.5,4,1.91,3.2,4.5,1.85,3.5,4.75
3214,1729,1729,2011/2012,6,9850,8472,2,1,2.5,3.4,2.8,2.5,3.25,2.9,2.4,3.2,2.7,2.4,3.3,3,2.6,3.1,2.8,2.6,3.3,2.88
3215,1729,1729,2011/2012,6,10172,10252,1,1,2.3,3.25,3.2,2.3,3.3,3.2,2.4,3.2,2.7,2.38,3.25,3.1,2.4,3.1,3.1,2.38,3.3,3.3
3216,1729,1729,2011/2012,6,10194,10260,1,1,6.5,4,1.53,6.5,4,1.5,5.7,3.8,1.52,6.5,4,1.53,5.5,4,1.57,7,4,1.53
3217,1729,1729,2011/2012,6,8659,9879,0,0,2.3,3.25,3.25,2.25,3.2,3.2,2.3,3.2,2.8,2.3,3.3,3.1,2.4,3.2,3,2.3,3.3,3.3
3218,1729,1729,2011/2012,6,8528,8586,1,2,4,3.5,1.91,4,3.35,1.9,3.3,3.3,2,3.75,3.4,2,3.8,3.3,2,4.33,3.4,1.95
3219,1729,1729,2011/2012,7,10252,8528,2,0,1.62,3.75,6,1.6,3.8,5.5,1.7,3.5,4.4,1.67,3.5,6,1.6,3.75,6,1.67,3.8,6
3220,1729,1729,2011/2012,7,8655,8456,0,4,6.5,3.75,1.57,5.75,3.8,1.57,5,3.6,1.6,6.5,4,1.53,5,4.2,1.62,6.5,4,1.57
3221,1729,1729,2011/2012,7,8559,8455,1,5,6.5,4,1.53,6.5,3.75,1.53,6.5,3.9,1.45,6.5,4,1.53,6,4,1.55,7,4.4,1.53
3222,1729,1729,2011/2012,7,8668,8650,0,2,3.1,3.2,2.4,3.1,3.2,2.4,2.7,3.2,2.4,2.9,3.25,2.5,2.9,3.25,2.45,3.1,3.25,2.5
3223,1729,1729,2011/2012,7,9879,10172,6,0,2,3.3,4,2,3.5,3.8,1.8,3.4,4,2,3.3,4,2,3.4,3.8,2,3.5,4
3224,1729,1729,2011/2012,7,10260,9850,2,0,1.17,7,17,1.15,7,16,1.15,6.2,14,1.17,7,17,1.18,7.5,12,1.17,8,19
3225,1729,1729,2011/2012,7,8472,8659,2,2,2.25,3.4,3.2,2.15,3.3,3.3,2,3.3,3.3,2.2,3.25,3.4,2.25,3.3,3.2,2.3,3.4,3.4
3226,1729,1729,2011/2012,7,10003,10194,2,0,2.63,3.25,2.75,2.5,3.25,2.75,2.55,3.2,2.55,2.7,3.2,2.7,2.7,3.1,2.7,2.62,3.25,2.88
3227,1729,1729,2011/2012,7,8586,9825,2,1,2.1,3.4,3.5,2.15,3.4,3.4,2.2,3.3,2.9,2.2,3.4,3.25,2.15,3.5,3.2,2.15,3.5,3.5
3228,1729,1729,2011/2012,7,8602,10261,1,2,2.5,3.25,2.88,2.45,3.2,2.85,2.4,3.2,2.7,2.4,3.3,3,2.38,3.25,3,2.5,3.3,3.1
3229,1729,1729,2011/2012,8,9825,8472,2,1,1.44,4.33,7.5,1.42,4.3,7.5,1.45,3.9,6.5,1.4,4.5,8,1.44,4.33,7,1.44,4.5,8.5
3230,1729,1729,2011/2012,8,8455,8668,3,1,1.36,4.5,10,1.35,4.5,9,1.35,4.5,7.3,1.33,5,9,1.36,4.75,8.5,1.36,5,10
3231,1729,1729,2011/2012,8,8650,10260,1,1,3,3.3,2.4,3.1,3.3,2.35,2.7,3.2,2.4,3.2,3,2.5,3.2,3.1,2.5,3,3.3,2.5
3232,1729,1729,2011/2012,8,8456,10252,4,1,1.33,5,10,1.34,4.75,8.75,1.35,4.5,7.3,1.36,4.5,9,1.33,5,8.5,1.36,5,10
3233,1729,1729,2011/2012,8,10261,8586,2,2,3,3.3,2.4,2.8,3.5,2.45,2.6,3.2,2.5,2.75,3.3,2.5,2.8,3.5,2.4,3,3.4,2.4
3234,1729,1729,2011/2012,8,9850,10003,3,1,2.2,3.3,3.4,2.15,3.3,3.3,2.1,3.3,3.1,2.2,3.3,3.25,2.15,3.3,3.4,2.2,3.4,3.5
3235,1729,1729,2011/2012,8,10172,8655,1,1,1.83,3.5,4.5,1.8,3.4,4.5,1.95,3.3,3.6,1.91,3.4,4,1.85,3.5,4.33,1.85,3.5,4.6
3236,1729,1729,2011/2012,8,10194,9879,2,0,2.2,3.2,3.5,2.1,3.25,3.45,2,3.2,3.4,2,3.3,3.8,2.15,3.2,3.6,2.2,3.25,3.75
3237,1729,1729,2011/2012,8,8659,8602,2,0,2,3.3,4,2,3.25,3.8,2.1,3.2,3.2,2.05,3.3,3.75,2.05,3.4,3.6,2,3.5,4
3238,1729,1729,2011/2012,8,8528,8559,1,3,2.3,3.3,3.2,2.3,3.3,3.2,2.3,3.2,2.8,2.25,3.3,3.2,2.3,3.3,3.1,2.38,3.4,3.2
3239,1729,1729,2011/2012,9,9825,10194,3,1,1.53,4,6.5,1.57,3.9,6.5,1.6,3.6,5,1.53,3.8,6.5,1.57,3.75,6,1.57,4,7
3240,1729,1729,2011/2012,9,10252,8659,1,2,2,3.3,4,1.9,3.4,4,2,3.3,3.3,1.91,3.4,4,2,3.3,3.75,2.05,3.3,4
3241,1729,1729,2011/2012,9,8655,8586,1,2,4,3.5,1.91,3.85,3.5,1.9,3.7,3.3,1.9,4,3.4,1.91,3.75,3.6,1.91,4.33,3.6,1.85
3242,1729,1729,2011/2012,9,8559,8472,0,2,2.2,3.2,3.5,2.1,3.25,3.45,2.2,3.2,3,2.2,3.3,3.3,2.3,3.2,3.2,2.25,3.3,3.5
3243,1729,1729,2011/2012,9,9879,8668,1,3,2.25,3.25,3.3,2.3,3.2,3.1,2.4,3.2,2.7,2.38,3.25,3,2.4,3,3.2,2.38,3.2,3.3
3244,1729,1729,2011/2012,9,8650,9850,1,1,1.29,5.5,11,1.29,5,10.5,1.33,4.6,7.8,1.3,5,10,1.33,4.75,9,1.3,5.5,12
3245,1729,1729,2011/2012,9,10260,8456,1,6,2,3.4,3.8,2.05,3.3,3.8,2,3.3,3.3,2.1,3.3,3.6,2.1,3.3,3.5,2.1,3.4,3.8
3246,1729,1729,2011/2012,9,10261,8528,1,0,1.57,3.8,6.5,1.57,3.75,6,1.6,3.6,5,1.62,3.6,6,1.62,3.75,5.5,1.57,4,6.5
3247,1729,1729,2011/2012,9,10172,8455,1,0,9.5,5,1.33,9,4.5,1.35,7,4.1,1.4,8,4.5,1.4,8.5,4.75,1.36,10,5,1.36
3248,1729,1729,2011/2012,9,8602,10003,2,2,2,3.4,3.8,2,3.4,3.9,1.95,3.3,3.6,2,3.3,3.75,2,3.3,3.75,2,3.4,4
3249,1729,1729,2012/2013,1,9825,8472,0,0,1.4,4.5,8.5,1.35,4.6,9,1.35,4.5,7.3,1.4,4.5,8,1.44,4,8,1.44,4.75,8.5
3250,1729,1729,2012/2013,1,8668,10260,1,0,4.33,3.6,1.83,4.6,3.5,1.83,3.8,3.4,1.85,4,3.6,1.85,4.33,3.3,1.91,4.3,3.7,1.87
3251,1729,1729,2012/2013,1,9879,9850,5,0,1.8,3.6,4.5,1.8,3.5,4.4,1.8,3.4,4,1.8,3.5,4.5,1.85,3.3,4.5,1.83,3.75,4.75
3252,1729,1729,2012/2013,1,8456,8466,3,2,1.17,7,17,1.18,6.25,16,1.17,5.8,13,1.17,7,15,1.2,6,15,1.2,7,19
3253,1729,1729,2012/2013,1,10261,8586,2,1,2.5,3.4,2.75,2.6,3.3,2.75,2.4,3.2,2.7,2.6,3.3,2.7,2.7,3,2.8,2.62,3.4,2.75
3254,1729,1729,2012/2013,1,10172,10003,0,5,2,3.4,3.8,2,3.4,3.6,2.1,3.3,3.1,2,3.4,3.75,2,3.3,3.8,2,3.5,4
3255,1729,1729,2012/2013,1,9798,10194,1,1,2.38,3.25,3.1,2.4,3.2,3.1,2.4,3.2,2.7,2.4,3.3,2.88,2.4,3.3,2.9,2.4,3.3,3.25
3256,1729,1729,2012/2013,1,8659,8650,3,0,4.2,3.5,1.91,4.1,3.5,1.85,3.3,3.3,2,3.75,3.5,1.95,3.8,3.3,2,4.33,3.6,1.95
3257,1729,1729,2012/2013,1,8654,10252,1,0,2.2,3.3,3.4,2.25,3.3,3.3,2.15,3.3,3,2.25,3.3,3.1,2.3,3.2,3.2,2.25,3.4,3.4
3258,1729,1729,2012/2013,1,8528,8455,0,2,6,3.75,1.62,6,3.9,1.55,5.5,3.9,1.5,6.5,3.8,1.53,5.5,3.6,1.67,6.5,3.8,1.65
3259,1729,1729,2012/2013,10,9879,8668,2,2,2.75,3.4,2.5,2.65,3.25,2.6,2.5,3.3,2.65,2.62,3.3,2.6,2.62,3.4,2.6,2.75,3.4,2.62
3260,1729,1729,2012/2013,10,8650,10261,1,1,1.57,4,6,1.6,4,6,1.55,3.9,5.6,1.57,3.75,6,1.55,4,6,1.57,4.2,6.5
3261,1729,1729,2012/2013,10,10260,9825,2,1,1.7,3.8,5,1.7,4,5,1.65,3.6,5.1,1.67,3.75,5,1.67,4,4.8,1.75,3.8,5.25
3262,1729,1729,2012/2013,10,9850,10194,1,0,2.6,3.3,2.75,2.6,3.3,2.8,2.6,3.2,2.6,2.6,3.25,2.7,2.6,3.2,2.75,2.62,3.3,2.88
3263,1729,1729,2012/2013,10,10172,9798,1,1,1.8,3.6,4.5,1.85,3.5,4.1,1.95,3.35,3.7,1.83,3.5,4.33,1.83,3.6,4.2,1.83,3.8,4.6
3264,1729,1729,2012/2013,10,8472,10252,0,1,2.1,3.3,3.6,2,3.25,3.8,2,3.3,3.6,1.95,3.3,4,2,3.25,4,2.15,3.3,3.9
3265,1729,1729,2012/2013,10,10003,8455,1,1,4.5,3.6,1.8,4.5,3.6,1.75,4.2,3.5,1.8,5,3.75,1.67,4.2,3.75,1.8,4.8,3.6,1.85
3266,1729,1729,2012/2013,10,8586,8528,0,1,1.5,4.33,6.5,1.44,4.33,7,1.4,4.4,7.3,1.44,4.33,7,1.44,4.33,7,1.53,4.4,7
3267,1729,1729,2012/2013,10,8659,8466,2,0,1.73,3.75,4.75,1.75,3.6,5.25,1.75,3.5,4.5,1.75,3.75,4.5,1.75,3.4,5,1.73,4,5
3268,1729,1729,2012/2013,10,8654,8456,0,0,5,3.8,1.7,5,3.8,1.65,4.7,3.6,1.7,5,3.75,1.67,4.8,3.8,1.7,5.2,4,1.73
3269,1729,1729,2012/2013,11,9825,9879,3,3,1.53,4.2,6,1.57,4.1,6.25,1.5,4,6.1,1.5,4,6.5,1.57,3.5,7,1.57,4.3,6.5
3270,1729,1729,2012/2013,11,10252,10260,2,3,7,4.5,1.44,7,4,1.48,6.1,4,1.5,6.5,4,1.5,7,4,1.5,7,4.6,1.5
3271,1729,1729,2012/2013,11,8455,8650,1,1,1.95,3.5,4,1.95,3.7,3.9,1.85,3.45,4,1.91,3.4,4,2,3.2,4,1.95,3.7,3.9
3272,1729,1729,2012/2013,11,8668,8472,2,1,1.44,4.2,8,1.48,3.9,7.25,1.55,3.9,5.6,1.5,4,7,1.5,3.75,7.5,1.45,4.4,7.5
3273,1729,1729,2012/2013,11,8456,8586,2,1,1.57,4,6,1.65,4.2,5.25,1.6,3.7,5.4,1.62,3.75,5.5,1.62,3.75,5.5,1.6,4.3,6
3274,1729,1729,2012/2013,11,10261,8654,0,1,1.95,3.6,3.8,1.95,3.4,3.8,1.85,3.45,4,1.91,3.4,4,2.05,3.1,4,2.05,3.6,3.9
3275,1729,1729,2012/2013,11,9798,9850,0,0,2.25,3.4,3.2,2.25,3.3,3.1,2.1,3.3,3.3,2.2,3.4,3.2,2.3,3.1,3.3,2.25,3.5,3.25
